"submission_id","project_name","description","year_range","reference","open_data","contact1","contact2","site_id","latitude","longitude","datasource","investigators","province_iso_code","tree_id","species","meas_no","meas_date","status","dbh_cm","ht_tot_m","sample_id","sample_type","sample_ht_m","sample_diameter_cm","radius_id","cofecha_id","ring_meas_method","crossdating_visual","crossdating_validation","age_corrected","bark_thickness_mm","radius_inside_cm","dtc_measured_mm","dtc_estimated_mm","rw_ystart","rw_yend","comments","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
21,"Douglas-fir retrospective monitoring","Evaluating and optimizing stand selection criteria with retrospective monitoring in fertilized coastal Douglas-fir stands","1919 ; 2020","Hember, R.A.; Axelson, J.N.; Jang, W. Evaluating Coastal Douglas Fir Growth Responses to Nitrogen Application Using Tree Ring Chronologies. Forests 2024, 15, 13. https://doi.org/10.3390/f15010013",TRUE,"Robert.Hember@gov.bc.ca","Jodi.Axelson@gov.bc.ca","X003a",48.966149,-123.9339,"others","Hember, R.A.; Axelson, J.N.; Jang, W.","CA-BC","X003_102_004","PSEUMEN",,"2020-00-00","Live",58.7,38,"X003_102_004","core",,,"X003_102_004",,"CooRecorder",TRUE,"CDENDRO & COFECHA",,,24.959,226.09,23.5,1939,2002,,,,,,,,,,,,,,,,,,,,,,6.21,6.28,6.01,5.68,5.4,5.32,5.56,6.41,6.25,6.64,5.66,6.23,4.65,6.14,5.27,4.83,4.4,4.33,4.33,4.7,4.33,4.48,3.97,3.72,4.2,3.18,3.57,3.03,2.47,2.64,3.49,2.82,3.1,3.18,2.71,3.12,1.81,3.3,2.87,2.01,1.32,2.12,2.24,2.74,3.09,3.12,2.69,2.14,2.27,2.2,2.14,2.04,2.27,2.35,2.22,1.99,1.91,2.1,1.9,1.93,1.99,1.93,1.48,1.61,,,,,,,,,,,,,,,,,,
21,"Douglas-fir retrospective monitoring","Evaluating and optimizing stand selection criteria with retrospective monitoring in fertilized coastal Douglas-fir stands","1919 ; 2020","Hember, R.A.; Axelson, J.N.; Jang, W. Evaluating Coastal Douglas Fir Growth Responses to Nitrogen Application Using Tree Ring Chronologies. Forests 2024, 15, 13. https://doi.org/10.3390/f15010013",TRUE,"Robert.Hember@gov.bc.ca","Jodi.Axelson@gov.bc.ca","X003a",48.966149,-123.9339,"others","Hember, R.A.; Axelson, J.N.; Jang, W.","CA-BC","X003_102_005","PSEUMEN",,"2020-00-00","Live",61,37.9,"X003_102_005","core",,,"X003_102_005",,"CooRecorder",TRUE,"CDENDRO & COFECHA",,,14.872,148.72,,1952,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.57,2.12,2.87,1.7,1.49,1.16,0.88,0.83,1.17,2.25,3.15,2.91,2.55,3.49,3.8,3.25,3.6,3.29,3.33,3.8,2.97,3.8,4.04,3.48,3.27,1.74,1.69,3.61,3.46,3.61,3.02,2.36,2.38,2.66,2.63,2.46,2.84,2.38,2.8,1.95,2.82,2.53,2.12,1.67,1.48,1.44,1.38,1.29,1.31,1.36,1.44,1.65,1.52,1.08,1.11,1.72,1.71,1.33,1.29,1.29,1.38,1.33,1.46,1.5,1.1,1.55,1.5,,
21,"Douglas-fir retrospective monitoring","Evaluating and optimizing stand selection criteria with retrospective monitoring in fertilized coastal Douglas-fir stands","1919 ; 2020","Hember, R.A.; Axelson, J.N.; Jang, W. Evaluating Coastal Douglas Fir Growth Responses to Nitrogen Application Using Tree Ring Chronologies. Forests 2024, 15, 13. https://doi.org/10.3390/f15010013",TRUE,"Robert.Hember@gov.bc.ca","Jodi.Axelson@gov.bc.ca","X003a",48.966149,-123.9339,"others","Hember, R.A.; Axelson, J.N.; Jang, W.","CA-BC","X003_102_006","PSEUMEN",,"2020-00-00","Live",44.8,29,"X003_102_006","core",,,"X003_102_006",,"CooRecorder",TRUE,"CDENDRO & COFECHA",,,14.769,147.69,,1957,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.29,5.18,5.82,4.84,4.3,4.58,5.3,5.26,4.69,4.9,4.03,5.45,4.43,3.66,4.03,3.77,3.93,3.12,3.12,3.6,3.37,2.91,2.56,1.86,2.09,2.15,2.22,1.39,1.34,1.17,1.39,1.57,1.43,1.58,1.58,1.53,1.38,1.33,1.1,0.76,0.8,0.79,0.78,0.78,0.84,0.96,1.07,1,1.4,1.15,1.24,1.42,1.35,1.37,1.01,0.63,0.63,0.59,0.92,0.48,0.73,0.91,0.86,0.97
21,"Douglas-fir retrospective monitoring","Evaluating and optimizing stand selection criteria with retrospective monitoring in fertilized coastal Douglas-fir stands","1919 ; 2020","Hember, R.A.; Axelson, J.N.; Jang, W. Evaluating Coastal Douglas Fir Growth Responses to Nitrogen Application Using Tree Ring Chronologies. Forests 2024, 15, 13. https://doi.org/10.3390/f15010013",TRUE,"Robert.Hember@gov.bc.ca","Jodi.Axelson@gov.bc.ca","X003a",48.966149,-123.9339,"others","Hember, R.A.; Axelson, J.N.; Jang, W.","CA-BC","X003_102_007","PSEUMEN",,"2020-00-00","Live",57.8,37.8,"X003_102_007","core",,,"X003_102_007",,"CooRecorder",TRUE,"CDENDRO & COFECHA",,,21.865,208.15,10.5,1954,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.04,5.02,4.15,4.35,4.16,4.26,4.16,4.09,4.39,4.12,4.59,4.24,3.8,3.5,3.37,3.32,3.86,3.69,3.15,3.58,3.18,3.28,2.9,2.88,3,3.11,3.03,2.98,2.76,3.42,3.63,3.31,2.62,2.94,3.24,2.82,3.88,3.19,3.51,3.23,3.45,2.89,2.6,2.37,2.12,2.05,2.39,2.54,1.82,2.63,2.46,2.69,2.65,2.77,2.85,2.59,3.21,2.68,2.48,2.33,1.95,1.79,1.64,1.59,1.7,1.76,2.4
21,"Douglas-fir retrospective monitoring","Evaluating and optimizing stand selection criteria with retrospective monitoring in fertilized coastal Douglas-fir stands","1919 ; 2020","Hember, R.A.; Axelson, J.N.; Jang, W. Evaluating Coastal Douglas Fir Growth Responses to Nitrogen Application Using Tree Ring Chronologies. Forests 2024, 15, 13. https://doi.org/10.3390/f15010013",TRUE,"Robert.Hember@gov.bc.ca","Jodi.Axelson@gov.bc.ca","X003a",48.966149,-123.9339,"others","Hember, R.A.; Axelson, J.N.; Jang, W.","CA-BC","X003_102_008","PSEUMEN",,"2020-00-00","Live",50.8,29.5,"X003_102_008","core",,,"X003_102_008",,"CooRecorder",TRUE,"CDENDRO & COFECHA",,,21.391,213.91,,1956,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,3.84,5.1,4.94,4.59,4.62,4.26,4.87,4.05,4.02,3.95,4.61,4.23,4.57,4.36,4.6,4.72,5.11,4.61,4.46,4.79,4.29,4.3,3.92,4.21,5.08,5.93,5.91,5.86,6.3,5.63,5.83,3.78,5.25,4.2,3.21,1.57,1.74,2.59,2.65,2.41,2.13,1.66,1.8,2.04,2.23,1.78,1.79,1.99,2.44,2.39,2.25,2.22,2.45,2.28,2.16,1.46,1.15,1.13,,,,,,
21,"Douglas-fir retrospective monitoring","Evaluating and optimizing stand selection criteria with retrospective monitoring in fertilized coastal Douglas-fir stands","1919 ; 2020","Hember, R.A.; Axelson, J.N.; Jang, W. Evaluating Coastal Douglas Fir Growth Responses to Nitrogen Application Using Tree Ring Chronologies. Forests 2024, 15, 13. https://doi.org/10.3390/f15010013",TRUE,"Robert.Hember@gov.bc.ca","Jodi.Axelson@gov.bc.ca","X003d",49.040816,-123.897968,"others","Hember, R.A.; Axelson, J.N.; Jang, W.","CA-BC","X003_103_001","PSEUMEN",,"2020-00-00","Live",38.4,30.2,"X003_103_001","core",,,"X003_103_001",,"CooRecorder",TRUE,"CDENDRO & COFECHA",,,18.964,166.64,23,1931,2019,,,,,,,,,,,,,,1.95,2.55,3.89,3.66,2.79,3.44,3.03,2.32,2.07,2.43,3.32,3.3,2.71,1.36,1.81,2.18,1.75,2.46,1.96,1.71,1.67,1.39,1.02,0.93,1.46,1.03,1.97,2,1.81,1.61,1.6,1.8,2.47,1.79,1.35,1.87,1.68,1.69,1.98,1.92,1.43,2.37,1.66,2.04,1.42,1.83,1.72,1.95,2.08,2.37,2.2,1.91,2.63,3.33,2.33,1.74,1.86,2.23,1.46,1.87,2.44,2.97,2.45,2.15,1.96,2.45,2.08,1.36,1.4,1.28,1.19,1.02,1.23,1.36,1.83,1.43,1.22,1.03,1.02,1.3,1.18,1.43,1.55,0.92,0.77,0.81,0.96,0.8,0.89,
21,"Douglas-fir retrospective monitoring","Evaluating and optimizing stand selection criteria with retrospective monitoring in fertilized coastal Douglas-fir stands","1919 ; 2020","Hember, R.A.; Axelson, J.N.; Jang, W. Evaluating Coastal Douglas Fir Growth Responses to Nitrogen Application Using Tree Ring Chronologies. Forests 2024, 15, 13. https://doi.org/10.3390/f15010013",TRUE,"Robert.Hember@gov.bc.ca","Jodi.Axelson@gov.bc.ca","X003d",49.040816,-123.897968,"others","Hember, R.A.; Axelson, J.N.; Jang, W.","CA-BC","X003_103_002","PSEUMEN",,"2020-00-00","Live",34,23.2,"X003_103_002","core",,,"X003_103_002",,"CooRecorder",TRUE,"CDENDRO & COFECHA",,,13.781,111.21,26.6,1936,2020,,,,,,,,,,,,,,,,,,,1.2,0.99,1.16,1.28,1.42,1.65,1.74,0.96,0.82,1.34,1.08,1.45,0.8,0.61,0.6,0.84,0.9,0.86,1.2,0.62,1.03,1.1,1.07,1.06,0.82,0.84,0.95,0.99,0.9,1.23,1.33,1.18,1.1,1.14,1.07,0.99,1.29,1.59,1.48,1.38,1.34,1.63,1.32,1.33,0.73,1.82,1.73,1.3,1.95,1.16,1.44,1.4,1.79,1.32,1.44,1.19,1.88,1.86,2.03,2.18,1.86,2.16,1.27,1.1,1.33,1.33,1.19,1.72,1.57,2.1,1.97,1.85,1.87,1.1,2.12,1.36,1.29,1.14,1.1,0.79,0.81,1.27,1.22,1.19,1.6
21,"Douglas-fir retrospective monitoring","Evaluating and optimizing stand selection criteria with retrospective monitoring in fertilized coastal Douglas-fir stands","1919 ; 2020","Hember, R.A.; Axelson, J.N.; Jang, W. Evaluating Coastal Douglas Fir Growth Responses to Nitrogen Application Using Tree Ring Chronologies. Forests 2024, 15, 13. https://doi.org/10.3390/f15010013",TRUE,"Robert.Hember@gov.bc.ca","Jodi.Axelson@gov.bc.ca","X003d",49.040816,-123.897968,"others","Hember, R.A.; Axelson, J.N.; Jang, W.","CA-BC","X003_103_004","PSEUMEN",,"2020-00-00","Live",39.7,32.9,"X003_103_004","core",,,"X003_103_004",,"CooRecorder",TRUE,"CDENDRO & COFECHA",,,15.454,154.54,,1923,2020,,,,,,1.59,2.19,2.1,1.43,1.77,1.69,2.01,2.08,1.52,2.46,2.23,2.31,2.44,1.86,1.65,1.55,2.14,1.93,1.95,1.95,1.63,1.67,2.14,1.57,0.89,1.41,1.25,1.59,1.82,1.76,1.42,1.68,1.67,1.55,1.76,0.85,0.68,0.8,1.12,1.42,1.32,1.53,1.57,1.61,1.23,1.42,1.1,1.4,1.44,2.67,2.52,2.46,2.52,3.03,1.99,1.58,1.57,1.82,1.27,1.69,1.19,1.72,2.04,1.97,2.08,1.67,1.74,1.06,1.16,2.6,2.12,1.28,1.13,1.27,1.02,0.96,1.21,1.33,1.17,1.25,1.38,1.42,1.5,1.29,1.4,1.36,0.96,1.61,1.32,1.46,1.06,1.02,1.03,0.87,0.91,1.02,0.83,0.86
21,"Douglas-fir retrospective monitoring","Evaluating and optimizing stand selection criteria with retrospective monitoring in fertilized coastal Douglas-fir stands","1919 ; 2020","Hember, R.A.; Axelson, J.N.; Jang, W. Evaluating Coastal Douglas Fir Growth Responses to Nitrogen Application Using Tree Ring Chronologies. Forests 2024, 15, 13. https://doi.org/10.3390/f15010013",TRUE,"Robert.Hember@gov.bc.ca","Jodi.Axelson@gov.bc.ca","X003d",49.040816,-123.897968,"others","Hember, R.A.; Axelson, J.N.; Jang, W.","CA-BC","X003_103_005","PSEUMEN",,"2020-00-00","Live",31.1,31.1,"X003_103_005","core",,,"X003_103_005",,"CooRecorder",TRUE,"CDENDRO & COFECHA",,,10.902,104.92,4.1,1934,2016,,,,,,,,,,,,,,,,,3.87,3.18,2.86,2.34,1.8,2.42,1.97,1.67,1.83,1.85,1.97,2.19,2.02,1.23,2.03,1.68,1.26,2.09,1.2,0.98,1.11,0.92,0.81,1.44,1.21,1.43,1.21,1.16,1.65,1.93,1.21,1.34,1.57,1.32,1.25,1.29,1.08,1.12,1.35,1.13,1.63,1.53,1.45,1.02,1.38,0.87,1.46,1,0.91,1.06,1.13,0.93,0.95,0.79,0.85,0.68,1.04,0.75,0.76,0.83,0.7,0.55,0.64,0.87,0.61,0.97,1,0.92,0.83,0.7,0.66,0.93,1,0.89,0.98,0.6,0.74,0.6,1,0.89,0.69,0.71,0.45,,,,
21,"Douglas-fir retrospective monitoring","Evaluating and optimizing stand selection criteria with retrospective monitoring in fertilized coastal Douglas-fir stands","1919 ; 2020","Hember, R.A.; Axelson, J.N.; Jang, W. Evaluating Coastal Douglas Fir Growth Responses to Nitrogen Application Using Tree Ring Chronologies. Forests 2024, 15, 13. https://doi.org/10.3390/f15010013",TRUE,"Robert.Hember@gov.bc.ca","Jodi.Axelson@gov.bc.ca","X003d",49.040816,-123.897968,"others","Hember, R.A.; Axelson, J.N.; Jang, W.","CA-BC","X003_103_006","PSEUMEN",,"2020-00-00","Live",50.4,29.8,"X003_103_006","core",,,"X003_103_006",,"CooRecorder",TRUE,"CDENDRO & COFECHA",,,21.799,214.09,3.9,1919,2013,,2.3,3.58,3.44,2.67,2.94,2.63,2.68,2.48,3.06,3.05,2.64,2.92,2.45,3.01,3.15,3.75,2.73,3.27,2.85,2.87,2.62,2.96,3.36,3.34,2.55,2.16,2.37,2.89,2.62,2.8,2.22,2.28,2.31,2.13,1.47,1.4,2.15,2,3.23,2.4,2.46,2.82,3.39,2.92,3.39,2.56,2.06,1.92,2.22,2.03,2.03,2.32,1.51,1.95,1.83,2.19,2.18,2.18,1.89,2.11,2.15,3.19,2.73,2.07,2.23,2.29,1.88,1.37,1.44,1.53,1.31,1.81,1.83,1.96,1.77,2.4,1.83,1.75,1.75,1.44,1.21,1.37,1.18,1.19,1.27,1.75,2.02,1.8,1.29,1.27,1.13,1.67,1.56,1.56,1.4,,,,,,,
21,"Douglas-fir retrospective monitoring","Evaluating and optimizing stand selection criteria with retrospective monitoring in fertilized coastal Douglas-fir stands","1919 ; 2020","Hember, R.A.; Axelson, J.N.; Jang, W. Evaluating Coastal Douglas Fir Growth Responses to Nitrogen Application Using Tree Ring Chronologies. Forests 2024, 15, 13. https://doi.org/10.3390/f15010013",TRUE,"Robert.Hember@gov.bc.ca","Jodi.Axelson@gov.bc.ca","X003d",49.040816,-123.897968,"others","Hember, R.A.; Axelson, J.N.; Jang, W.","CA-BC","X003_103_007","PSEUMEN",,"2020-00-00","Live",29.1,29.1,"X003_103_007","core",,,"X003_103_007",,"CooRecorder",TRUE,"CDENDRO & COFECHA",,,16.555,129.25,36.3,1940,2020,,,,,,,,,,,,,,,,,,,,,,,4.06,3.75,3.29,3.03,2.74,3.8,3.86,2.74,3.32,2.41,2.05,1.82,2.31,1.55,1.47,1.9,1.54,2.35,2.12,2.33,2.29,1.85,1.68,2.23,2.1,2.1,1.33,1.49,1.61,1.71,2.08,1.76,1.46,1.57,1.6,1.38,1.72,1.43,1.45,1.29,1.6,1.73,1.42,1.59,2.07,1.33,1.18,0.96,1.07,1.16,1.13,1.2,1.67,1.37,1.14,0.96,0.94,1.13,0.85,0.77,0.81,0.73,0.73,0.73,0.94,1.11,0.94,0.84,0.9,0.71,1.12,0.99,0.93,0.87,0.74,0.68,0.7,0.77,0.63,0.66,0.88
21,"Douglas-fir retrospective monitoring","Evaluating and optimizing stand selection criteria with retrospective monitoring in fertilized coastal Douglas-fir stands","1919 ; 2020","Hember, R.A.; Axelson, J.N.; Jang, W. Evaluating Coastal Douglas Fir Growth Responses to Nitrogen Application Using Tree Ring Chronologies. Forests 2024, 15, 13. https://doi.org/10.3390/f15010013",TRUE,"Robert.Hember@gov.bc.ca","Jodi.Axelson@gov.bc.ca","X003d",49.040816,-123.897968,"others","Hember, R.A.; Axelson, J.N.; Jang, W.","CA-BC","X003_103_008","PSEUMEN",,"2020-00-00","Live",32,27.3,"X003_103_008","core",,,"X003_103_008",,"CooRecorder",TRUE,"CDENDRO & COFECHA",,,12.922,129.22,,1921,2016,,,,2.1,2.14,3.35,2.14,2.46,2.67,2.39,2.48,2.31,1.96,1.73,1.8,1.96,1.94,2.06,2.23,1.57,1.57,1.43,1.79,1.98,1.58,1.88,1.12,1.44,1.52,0.89,1.76,0.97,0.91,0.83,1.04,0.91,0.81,1.08,0.87,1.09,1.15,1.21,1.28,1.16,1.31,1.27,1.21,1.14,1.23,1.33,1.46,1.23,1.48,1.21,1.04,0.9,1.36,1.06,1.27,1.06,1.42,1.16,1.99,1.14,1.34,1.4,1.59,1.21,1.13,1.26,1.11,1.19,1.21,1.12,1.12,1.29,1.38,1.06,1.23,1.47,0.77,0.83,0.85,0.86,0.75,0.9,0.88,0.95,0.89,0.95,1.06,0.74,1.08,1.02,0.91,0.88,0.7,0.62,0.64,,,,
21,"Douglas-fir retrospective monitoring","Evaluating and optimizing stand selection criteria with retrospective monitoring in fertilized coastal Douglas-fir stands","1919 ; 2020","Hember, R.A.; Axelson, J.N.; Jang, W. Evaluating Coastal Douglas Fir Growth Responses to Nitrogen Application Using Tree Ring Chronologies. Forests 2024, 15, 13. https://doi.org/10.3390/f15010013",TRUE,"Robert.Hember@gov.bc.ca","Jodi.Axelson@gov.bc.ca","X003e",49.040869,-123.896587,"others","Hember, R.A.; Axelson, J.N.; Jang, W.","CA-BC","X003_104_001","PSEUMEN",,"2020-00-00","Live",23.8,27.4,"X003_104_001","core",,,"X003_104_001",,"CooRecorder",TRUE,"CDENDRO & COFECHA",,,10.538,95.78,9.6,1925,2019,,,,,,,,3.74,3.06,3.06,2.03,3.11,3.05,2.11,2.82,1.65,1.23,1.02,1.23,0.89,0.74,1.1,0.87,0.97,1.03,1.23,1.04,3.45,1.79,1.16,1.65,0.99,0.86,0.68,0.97,0.88,0.87,1.24,0.95,1.1,1.21,1.46,0.95,1.13,1.11,1,0.62,0.77,0.81,1.04,0.96,0.98,1.06,0.95,1.02,0.57,0.91,0.87,1.04,0.64,1.17,0.79,1.04,0.81,0.85,1.04,1.31,0.91,1.08,0.72,1.17,0.55,0.74,0.7,0.83,0.66,0.66,0.77,0.6,0.49,0.47,0.36,0.47,0.44,0.34,0.36,0.3,0.36,0.47,0.45,0.34,0.19,0.43,0.34,0.41,0.3,0.26,0.19,0.15,0.17,0.19,0.23,
21,"Douglas-fir retrospective monitoring","Evaluating and optimizing stand selection criteria with retrospective monitoring in fertilized coastal Douglas-fir stands","1919 ; 2020","Hember, R.A.; Axelson, J.N.; Jang, W. Evaluating Coastal Douglas Fir Growth Responses to Nitrogen Application Using Tree Ring Chronologies. Forests 2024, 15, 13. https://doi.org/10.3390/f15010013",TRUE,"Robert.Hember@gov.bc.ca","Jodi.Axelson@gov.bc.ca","X003e",49.040869,-123.896587,"others","Hember, R.A.; Axelson, J.N.; Jang, W.","CA-BC","X003_104_002","PSEUMEN",,"2020-00-00","Live",34.8,30.1,"X003_104_002","core",,,"X003_104_002",,"CooRecorder",TRUE,"CDENDRO & COFECHA",,,11.072,110.72,,1932,2020,,,,,,,,,,,,,,,3,2.97,2.18,2.17,1.91,1.69,2.1,2.16,2.69,2.27,2.17,1.29,1.48,2.05,1.59,1.42,1.25,1.59,1.1,1.2,1.67,1.36,1.42,1.82,1.4,1.97,1.6,1.73,1.37,1.38,1.42,1.18,1.06,1.04,1.12,1.19,1.41,1.24,1.32,1.15,1.09,0.92,1.16,0.94,1.22,1.05,1.35,0.97,1.89,1.38,1.06,1.32,1.61,1.11,0.89,0.97,0.91,0.8,0.82,0.71,1.21,0.95,1.16,1.02,1.06,1,0.83,0.59,0.79,0.51,0.51,0.68,0.76,0.83,1.02,0.66,0.87,0.56,1.21,1,0.99,0.66,0.57,0.49,0.53,0.58,0.59,0.4,0.39
21,"Douglas-fir retrospective monitoring","Evaluating and optimizing stand selection criteria with retrospective monitoring in fertilized coastal Douglas-fir stands","1919 ; 2020","Hember, R.A.; Axelson, J.N.; Jang, W. Evaluating Coastal Douglas Fir Growth Responses to Nitrogen Application Using Tree Ring Chronologies. Forests 2024, 15, 13. https://doi.org/10.3390/f15010013",TRUE,"Robert.Hember@gov.bc.ca","Jodi.Axelson@gov.bc.ca","X003e",49.040869,-123.896587,"others","Hember, R.A.; Axelson, J.N.; Jang, W.","CA-BC","X003_104_003","PSEUMEN",,"2020-00-00","Live",38.8,34.8,"X003_104_003","core",,,"X003_104_003",,"CooRecorder",TRUE,"CDENDRO & COFECHA",,,16.776,144.76,23,1930,2020,,,,,,,,,,,,,2.36,2.52,1.5,2.95,2.96,3.14,3.68,2.9,2.79,2.11,1.34,1.59,2.97,2.19,1.79,2.24,2.57,1.76,2.95,1.67,1.43,1.15,1.25,0.78,0.9,1.36,1.05,1.27,1.42,1.33,1.61,1.53,1.89,2.27,1.57,1.4,1.27,1.63,1.59,1.51,1.73,1.83,1.32,1.01,1.47,1.22,1.61,1.19,1.59,1.35,1.65,1.31,1.38,1.56,1.99,1.34,1.21,1,1.25,1,1.29,1.15,1.67,1.42,1.26,1.29,1.79,1.64,1.43,1.25,1.13,1.07,0.97,1.29,1.15,1.3,1.22,1.11,1.26,0.79,1.43,1.5,1.8,1.3,1.13,0.98,1.21,1.61,1.28,1.23,1.61
21,"Douglas-fir retrospective monitoring","Evaluating and optimizing stand selection criteria with retrospective monitoring in fertilized coastal Douglas-fir stands","1919 ; 2020","Hember, R.A.; Axelson, J.N.; Jang, W. Evaluating Coastal Douglas Fir Growth Responses to Nitrogen Application Using Tree Ring Chronologies. Forests 2024, 15, 13. https://doi.org/10.3390/f15010013",TRUE,"Robert.Hember@gov.bc.ca","Jodi.Axelson@gov.bc.ca","X003e",49.040869,-123.896587,"others","Hember, R.A.; Axelson, J.N.; Jang, W.","CA-BC","X003_104_005","PSEUMEN",,"2020-00-00","Live",41,29.3,"X003_104_005","core",,,"X003_104_005",,"CooRecorder",TRUE,"CDENDRO & COFECHA",,,15.949,159.49,,1921,2020,,,,1.6,1.81,2.47,2.2,3.11,2.85,2.94,2.66,2.6,2.83,2.78,3.43,3.79,3.42,3.32,3.77,2.84,2.45,2.22,2.3,2.42,2.43,2.04,1.86,2.24,2.28,1.64,2.5,1.41,1.3,1.16,1.21,0.82,0.83,0.99,0.84,1.32,1.15,1.76,1.65,1.69,1.73,1.41,1.43,1.07,1.21,1.47,1.37,1.19,1.58,1.34,1.29,1.24,1.36,1.16,1.39,1.23,1.23,0.93,1.43,1.47,1.35,0.98,1.51,1.29,1.47,0.91,1.17,0.88,1.15,1.18,1.61,1.78,1.65,1.37,1.17,1.42,0.98,1.33,1.36,1.03,1.01,0.99,1.07,1.49,1.38,1.15,1.33,0.71,0.84,0.98,1.26,1.11,0.92,0.76,0.7,0.81,0.72,0.58,0.63
21,"Douglas-fir retrospective monitoring","Evaluating and optimizing stand selection criteria with retrospective monitoring in fertilized coastal Douglas-fir stands","1919 ; 2020","Hember, R.A.; Axelson, J.N.; Jang, W. Evaluating Coastal Douglas Fir Growth Responses to Nitrogen Application Using Tree Ring Chronologies. Forests 2024, 15, 13. https://doi.org/10.3390/f15010013",TRUE,"Robert.Hember@gov.bc.ca","Jodi.Axelson@gov.bc.ca","X003e",49.040869,-123.896587,"others","Hember, R.A.; Axelson, J.N.; Jang, W.","CA-BC","X003_104_006","PSEUMEN",,"2020-00-00","Live",41.9,32.9,"X003_104_006","core",,,"X003_104_006",,"CooRecorder",TRUE,"CDENDRO & COFECHA",,,16.527,165.27,,1926,2020,,,,,,,,,2.36,3.92,3.35,3.22,3.55,3.4,3.32,3.45,3.32,2.29,2.95,2.27,1.74,1.71,2.28,2.43,2.16,1.99,1.57,2.14,2.53,1.87,2.98,2.14,1.61,1.27,1.43,0.96,0.82,1.52,1.19,1.83,1.68,1.99,1.54,1.75,1.93,2.54,1.33,1.24,1.31,1.19,1.12,1.49,1.47,1.58,1.81,1.56,1.75,1.92,1.97,1.53,1.83,1.36,1.96,2.39,2.17,1.83,2.7,1.69,1.49,1.16,0.96,0.82,1.05,0.86,1.13,1.48,1.53,1.21,1.26,2.19,1.51,0.96,1.18,1.11,1.34,0.94,1.12,1.74,1.49,1.17,1.51,1.02,1.18,1.53,1.81,1.58,1.5,1.24,0.82,0.92,0.66,0.69,0.91
21,"Douglas-fir retrospective monitoring","Evaluating and optimizing stand selection criteria with retrospective monitoring in fertilized coastal Douglas-fir stands","1919 ; 2020","Hember, R.A.; Axelson, J.N.; Jang, W. Evaluating Coastal Douglas Fir Growth Responses to Nitrogen Application Using Tree Ring Chronologies. Forests 2024, 15, 13. https://doi.org/10.3390/f15010013",TRUE,"Robert.Hember@gov.bc.ca","Jodi.Axelson@gov.bc.ca","X003e",49.040869,-123.896587,"others","Hember, R.A.; Axelson, J.N.; Jang, W.","CA-BC","X003_104_007","PSEUMEN",,"2020-00-00","Live",25.1,27.4,"X003_104_007","core",,,"X003_104_007",,"CooRecorder",TRUE,"CDENDRO & COFECHA",,,8.987,79.87,10,1932,2014,,,,,,,,,,,,,,,1.59,2.34,2.28,1.98,2.32,1.66,1.19,1.63,1.88,1.91,1.62,1.25,0.87,1.46,1.8,0.97,1.76,0.98,0.81,0.98,1.24,0.75,0.68,0.91,0.62,1.39,0.93,1.37,0.88,0.83,0.99,1.03,0.59,0.79,0.83,0.65,0.66,0.5,0.76,0.73,0.42,0.57,0.86,0.6,0.77,0.6,1.06,0.6,1.06,0.82,0.61,0.67,0.71,0.59,0.86,0.68,0.7,0.37,0.81,0.57,0.58,0.9,0.6,0.55,0.7,0.97,0.52,0.48,0.86,0.79,0.53,0.68,0.78,1.06,1.1,0.65,0.91,0.6,0.93,0.87,1.14,0.72,0.61,,,,,,
